Time,S_S,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2
day,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg O2/l,mg N/l,mg N/l,mg N/l,mg N/l,eq ALK/l,mg N/l
0.103103,4.29337,42.645659,2669.73499,149.777068,462.644597,2.750738,6.430764,0.226553,0.997242,3.52454,0.004922,10.270582
0.103353,4.276862,49.441042,2668.804083,149.756804,462.910833,2.581523,6.704853,0.329871,1.002145,3.58621,0.004873,10.259283
0.103604,4.663158,53.760196,2668.101936,149.788516,461.906138,2.729315,6.870037,0.015141,1.00683,3.423636,0.004897,10.070883
0.103854,4.723918,53.195139,2668.382928,149.731435,461.784218,2.684238,6.631679,0.282202,0.982024,3.533272,0.004903,10.182457
0.104104,4.084962,59.620557,2667.167733,149.741161,463.462002,2.804671,6.183722,-0.758273,0.982311,3.547578,0.004898,10.298355
0.104354,4.126163,44.193395,2669.462697,149.751049,462.486532,2.740709,6.463855,-0.138192,0.984349,3.309607,0.004899,10.446499
0.104605,4.175269,48.113217,2668.258767,149.723564,462.186922,2.567503,6.670129,0.158093,1.004184,3.636644,0.004854,10.350024
0.104855,4.409374,49.866744,2669.426974,149.740833,462.413489,2.833379,6.563517,-0.227026,0.993238,3.339253,0.004926,10.615352
0.105105,4.927473,41.773591,2668.336752,149.72012,462.645859,2.824375,6.444392,0.549199,0.978487,3.39512,0.004902,10.334258
0.105355,3.886324,45.085425,2669.770025,149.796645,463.261128,2.919097,6.678917,0.053342,0.987268,3.350241,0.004881,10.200725
0.105606,4.035322,53.347149,2667.018678,149.770715,462.899154,2.893814,6.823494,-0.036092,0.970647,3.261294,0.004931,10.427416
0.105856,4.873232,40.798605,2668.610494,149.745439,462.848528,2.969457,6.868177,-0.076132,0.969293,3.243747,0.004892,10.289346
0.106106,4.157541,47.084951,2670.811143,149.722969,462.387282,2.973463,6.900797,0.399523,0.994366,3.462159,0.004872,10.394647
0.106356,4.519573,41.749241,2667.532208,149.758755,463.231251,2.943932,6.93076,-0.23004,0.979971,3.206434,0.00489,10.421997
0.106607,4.535245,41.397862,2666.434881,149.740187,462.579142,3.136989,6.745795,0.293759,0.981604,3.273456,0.004916,10.600946
0.106857,4.075427,47.314366,2667.671612,149.696057,462.645547,2.895032,6.84179,0.36454,0.974884,3.180114,0.004906,10.19249
0.107107,3.884386,38.661839,2669.040939,149.759212,462.621862,3.144715,6.599007,-0.194413,0.998428,3.199795,0.004827,10.405252
0.107357,4.234993,52.06529,2669.683158,149.708,463.17952,3.011218,6.771841,-0.275077,0.976148,3.239464,0.004866,10.381673
0.107608,4.098819,42.094418,2670.440983,149.761062,462.944031,3.083292,6.979718,0.980067,0.964435,3.179784,0.004819,10.19105
0.107858,3.602174,42.612965,2668.419111,149.708985,462.56114,3.050369,6.787193,-0.301623,0.954854,3.375472,0.004859,10.308165
0.108108,4.989656,45.859025,2673.232537,149.723665,463.880199,3.145242,6.464157,-0.349029,0.978078,3.016962,0.004878,10.509905
0.108358,2.899065,44.251584,2669.384216,149.713443,463.270069,3.056757,6.462612,-0.641982,0.968634,3.256847,0.004924,10.523126
0.108609,3.843524,50.945743,2667.265074,149.659883,463.633901,3.00593,6.826531,-0.010544,0.950987,3.140372,0.004838,10.514492
0.108859,4.122536,44.199931,2666.836135,149.639341,463.220032,3.245693,6.760949,0.403639,0.973684,3.437053,0.004866,10.208659
0.109109,3.550302,34.855079,2669.697,149.726868,463.801608,3.287366,6.923553,0.016441,0.977691,3.187703,0.004847,10.667778
0.109359,4.32219,38.630656,2670.412584,149.682917,463.629085,3.085333,6.521145,0.465912,0.954447,3.048646,0.004886,10.449377
0.10961,3.625428,39.694382,2669.778582,149.693109,463.589225,3.26947,6.897995,-0.185868,0.951447,3.230337,0.004918,10.514436
0.10986,4.844251,37.207818,2670.457761,149.690288,464.022946,3.259932,6.999196,0.36505,0.94898,3.124659,0.00485,10.531442
0.11011,4.171874,41.111428,2666.375862,149.706835,463.390878,3.33149,6.629132,-0.20124,0.949671,3.187886,0.004903,10.494114
0.11036,3.924949,41.532024,2667.042884,149.690791,463.257373,3.338295,7.002204,0.230448,0.949397,3.262271,0.004877,10.481123
0.110611,4.232994,34.933388,2671.140314,149.671009,464.065092,3.372864,6.693502,0.935695,0.940176,3.14038,0.004849,10.592611
0.110861,4.275021,40.028327,2668.144944,149.661115,464.161728,3.434843,6.939207,0.479904,0.935022,2.914241,0.004897,10.378081
0.111111,3.555463,40.353024,2665.946268,149.739616,463.919395,3.429563,6.775235,0.29702,0.945424,3.093071,0.004938,10.816969
0.111361,3.91159,36.641342,2667.747743,149.618521,462.333635,3.413204,6.844655,-0.248119,0.937927,3.006325,0.004907,10.306046
0.111612,3.885572,40.901099,2668.41334,149.611776,463.344808,3.5242,6.861751,0.340787,0.93742,3.24255,0.004888,10.597948
0.111862,4.555436,39.801273,2671.108104,149.684438,463.54797,3.469614,6.503018,0.411154,0.929318,2.953845,0.004875,10.609365
0.112112,4.137514,38.019218,2669.777119,149.70467,463.424757,3.381591,6.804198,-0.254627,0.942159,2.882968,0.004851,10.888506
0.112362,4.003596,30.438945,2668.470426,149.676708,464.500909,3.483694,6.567886,0.394238,0.920171,2.935787,0.004827,10.703554
0.112613,4.211132,38.156861,2672.933582,149.698902,463.780391,3.278115,6.697178,0.556714,0.94828,2.859998,0.004858,10.510287
0.112863,3.812573,39.653355,2668.919439,149.646378,464.031714,3.566679,6.993866,0.02618,0.919645,2.943404,0.0049,10.632005
0.113113,3.405209,31.228823,2668.706095,149.6579,463.717047,3.520482,7.127195,-0.106101,0.912772,3.075044,0.004934,10.695869
0.113363,3.62291,38.096607,2671.723393,149.668911,463.881015,3.322354,6.541511,0.600372,0.934815,2.753551,0.00488,10.269152
0.113614,3.649504,37.162719,2671.217231,149.659423,463.571359,3.445666,7.224418,-0.147624,0.914871,2.779201,0.004885,10.240752
0.113864,3.848882,33.695301,2669.876618,149.674035,464.290433,3.597389,6.947812,0.098101,0.92318,3.041191,0.004822,10.549445
0.114114,3.752914,36.313106,2668.588592,149.678264,464.939697,3.479618,6.991678,0.566011,0.913884,2.891667,0.004877,10.324342
0.114364,4.165852,31.193359,2668.425306,149.680615,463.487322,3.492338,7.198632,0.106025,0.911631,2.875496,0.004895,10.231416
0.114615,3.676336,34.017255,2669.762572,149.726309,464.319847,3.61918,6.942428,-0.11363,0.912992,2.936577,0.004877,10.596832
0.114865,3.343008,36.225446,2671.814903,149.63715,464.204738,3.680642,6.960112,0.034926,0.905111,2.766343,0.004908,10.466596
0.115115,4.117916,36.314352,2669.239781,149.667563,464.154457,3.571268,6.73674,-0.039856,0.90532,2.753608,0.004914,10.599013
0.115365,4.312666,33.400341,2669.695909,149.672159,465.349211,3.648156,7.081351,0.610712,0.894805,2.937644,0.004844,10.527787
0.115616,3.616493,33.924897,2669.214125,149.64403,464.390002,3.699677,7.206307,0.175314,0.905691,2.529205,0.004831,10.397207
0.115866,3.312584,37.565164,2670.432843,149.611974,463.574896,3.621211,6.863141,-0.157106,0.920117,2.815919,0.004916,10.687842
0.116116,3.600897,36.011855,2670.995797,149.641499,463.848535,3.600071,7.261855,0.376784,0.888097,2.862253,0.00479,10.387425
0.116366,4.05476,43.36052,2668.655507,149.604692,463.150781,3.756598,7.207037,0.494349,0.904075,2.721956,0.004875,10.48021
0.116617,2.792978,37.694881,2668.616202,149.620221,464.749752,3.666115,6.992615,0.455261,0.906126,2.551226,0.00488,10.655934
0.116867,3.931415,36.991992,2671.622175,149.610152,464.318653,3.668607,7.076026,0.454532,0.878137,2.750911,0.004839,10.52997
0.117117,4.131427,32.665312,2670.600177,149.626441,464.514703,3.805459,6.940092,-0.045671,0.895379,2.388002,0.004791,10.356075
0.117367,3.712106,32.738052,2666.997659,149.603631,464.151351,3.690468,7.35427,-0.237115,0.889391,2.685563,0.004848,10.799278
0.117618,3.414609,30.119214,2669.59979,149.622244,464.49363,3.641588,7.11267,0.046002,0.896215,2.869916,0.004848,10.476208
0.117868,3.732952,33.716845,2668.614364,149.643042,464.459786,3.631572,7.39617,-0.39057,0.889525,2.727297,0.004825,10.662759
0.118118,4.189942,36.920939,2669.469116,149.594635,464.454844,3.56237,7.357122,-0.289735,0.881245,2.620859,0.00486,10.622417
0.118368,2.994428,35.711841,2670.759334,149.612746,465.022432,3.975482,7.379121,0.447807,0.868492,2.756958,0.004827,10.58948
0.118619,3.362639,38.58229,2671.430672,149.608144,464.535033,3.734797,7.032201,0.055282,0.878173,2.643903,0.004897,10.853233
0.118869,3.134906,36.117823,2668.444599,149.603535,465.128494,3.714569,7.418239,0.652884,0.888845,2.636218,0.004808,10.656908
0.119119,2.870471,31.295903,2670.55738,149.60496,465.192897,3.699177,7.25837,-0.101847,0.875743,2.519595,0.004819,10.715673
0.119369,3.521141,32.958571,2670.260787,149.646039,464.652945,4.05088,6.887744,0.621479,0.871006,2.613328,0.004835,10.568782
0.11962,3.735834,30.210403,2667.828537,149.646215,465.070229,3.867252,6.922546,-0.021157,0.870856,2.48139,0.004895,10.730966
0.11987,4.299081,36.386053,2668.136116,149.595983,464.557227,3.812428,7.132861,0.593761,0.864561,2.503863,0.004886,10.564606
0.12012,3.781305,30.572436,2668.29773,149.60735,465.642276,3.840187,7.652896,0.328274,0.872943,2.853013,0.004813,10.636292
0.12037,2.920066,27.137742,2667.819522,149.603224,465.716844,3.900605,7.288824,-0.083499,0.865056,2.26904,0.004853,10.673352
0.120621,3.570093,35.09876,2670.159098,149.610015,465.14529,3.992962,7.28173,0.008875,0.866794,2.521738,0.004848,10.524317
0.120871,2.994328,26.302235,2668.788272,149.63337,465.633214,3.84546,7.316962,0.533241,0.854898,2.564024,0.004853,10.927385
0.121121,3.799578,29.82292,2669.8341,149.593411,464.849634,3.709429,7.390326,0.740897,0.862687,2.281867,0.004892,10.899622
0.121371,3.374331,26.373178,2668.411988,149.564396,464.616915,4.12241,6.755764,0.683815,0.86865,2.707088,0.004833,10.527795
0.121622,2.833519,30.673118,2668.334178,149.620173,465.774242,3.986206,7.302792,-0.0837,0.847867,2.528413,0.004811,10.729199
0.121872,3.608183,32.309579,2669.830063,149.613035,465.018639,3.853469,7.39621,0.157092,0.843657,2.477677,0.004918,10.560597
0.122122,3.097745,23.517121,2668.076255,149.562556,466.074333,3.894679,7.449642,0.360892,0.839249,2.610478,0.004853,10.655426
0.122372,3.654957,33.558126,2668.802369,149.560003,465.909744,3.906944,7.025122,-0.08827,0.838917,2.539619,0.004826,10.777065
0.122623,3.052256,26.362433,2668.548894,149.568034,465.520564,3.894402,7.587203,0.277364,0.834451,2.680645,0.004813,11.052431
0.122873,2.795922,33.369955,2670.196854,149.580641,465.297599,4.084405,7.322761,-0.012537,0.84223,2.380854,0.004857,10.801759
0.123123,3.370757,33.759552,2668.611664,149.599357,464.932343,4.196503,7.423321,0.299642,0.840296,2.189074,0.004778,10.504238
0.123373,3.751846,31.639066,2669.6684,149.554514,465.598667,3.911469,7.657002,0.577422,0.844014,2.298401,0.004806,10.650086
0.123624,3.21068,35.113388,2667.604629,149.575154,465.445931,4.20244,7.211158,-0.079635,0.841563,2.378345,0.00484,10.825175
0.123874,2.640079,33.981352,2669.340165,149.612754,465.458967,4.020184,7.309264,0.263614,0.833957,2.418078,0.004828,10.695398
0.124124,3.547614,35.294291,2667.957433,149.572683,465.354148,4.069479,7.675779,0.56297,0.837891,2.123524,0.004878,10.686063
0.124374,3.67236,26.512731,2671.419371,149.510087,465.002627,3.952087,7.101202,0.535797,0.81853,2.356107,0.004898,10.698242
0.124625,3.206656,33.637411,2668.743162,149.582137,465.679485,4.108429,7.702016,0.369967,0.824308,2.483753,0.004886,10.695885
0.124875,3.607541,33.001955,2664.492879,149.544349,465.200611,4.077412,7.367988,-0.06232,0.818635,2.50493,0.004802,10.685682
0.125125,2.601349,31.001467,2667.329423,149.549959,465.089935,4.075672,7.261608,-0.417631,0.828973,2.622265,0.004872,10.741742
0.125375,3.61756,26.415498,2666.553924,149.559883,464.932352,4.075619,7.056052,0.122958,0.829067,2.579594,0.004767,10.611341
0.125626,3.195869,39.634386,2668.53187,149.545291,465.283944,4.134993,7.569601,0.250884,0.824009,2.528439,0.00483,10.860842
0.125876,3.884486,31.874965,2667.862683,149.562804,465.551535,4.066944,7.469569,0.649458,0.823438,2.283919,0.00482,10.802401
0.126126,3.588774,25.835275,2669.303079,149.593063,465.464487,3.982355,7.214117,0.782007,0.814163,2.238944,0.004855,10.705809
0.126376,3.223273,26.258644,2666.784834,149.536842,465.324295,3.976647,7.169213,0.050911,0.824817,2.205542,0.004852,10.57035
0.126627,2.666114,31.020782,2665.186638,149.523264,465.665732,4.118881,7.847807,0.668506,0.820095,2.137513,0.004799,10.614862
0.126877,3.150311,19.93055,2665.705902,149.561123,465.648232,4.174643,7.688073,0.27808,0.815021,2.154168,0.004865,10.541928
0.127127,3.694429,24.643087,2666.241105,149.541593,466.739648,4.098389,7.4766,-0.105685,0.81212,2.235434,0.004832,10.528106
0.127377,3.289028,26.85425,2669.892271,149.494487,466.243366,4.246903,7.291686,0.0684,0.810737,2.22183,0.004834,10.900042
0.127628,3.426936,24.607624,2669.771171,149.497932,465.600019,4.109831,7.912797,0.338305,0.829189,2.25096,0.004858,10.713791
0.127878,2.129452,24.798347,2667.184568,149.475294,466.57318,4.239017,7.621242,0.001747,0.792992,2.170888,0.004761,10.531602
0.128128,3.233956,32.768486,2668.770756,149.545917,466.791382,4.272706,7.531461,0.361951,0.80551,2.289416,0.004861,10.609451
0.128378,2.959297,30.621435,2667.860076,149.505868,466.980748,4.23651,7.725467,0.310776,0.806075,2.27448,0.004853,10.860278
0.128629,3.044124,23.615364,2669.554379,149.492415,466.932755,4.353779,7.555734,-0.004492,0.807462,2.06455,0.004805,10.669919
0.128879,2.667967,26.7966,2667.08647,149.562674,466.029347,4.096938,7.56148,0.284525,0.806307,2.01175,0.004805,10.753378
0.129129,2.562898,26.448085,2669.353034,149.527966,465.331664,4.172513,7.748334,0.631623,0.803296,2.168828,0.004848,10.667544
0.129379,3.334299,25.335353,2665.119755,149.527407,465.543295,4.0769,7.71333,-0.158168,0.798263,2.266051,0.00487,10.955966
0.12963,1.943797,20.773378,2664.849085,149.502263,467.046221,4.258452,7.429761,0.319388,0.78516,2.335366,0.004755,10.42677
0.12988,2.68079,26.597122,2666.235304,149.462713,465.614583,4.481012,7.84238,0.133418,0.793433,2.231108,0.00486,10.691359
0.13013,3.93771,29.090782,2665.506075,149.511465,465.400069,4.054018,7.526471,0.304917,0.797216,2.485311,0.004798,10.603875
0.13038,3.421664,26.572282,2669.133187,149.530829,466.245895,4.370705,8.138417,-0.044199,0.779545,2.138823,0.004889,10.688362
0.130631,2.765894,24.000315,2668.296162,149.476878,466.896708,4.278096,7.722952,-0.040535,0.786596,2.242464,0.004807,10.801148
0.130881,2.295164,22.154496,2667.92131,149.481455,466.082246,4.59817,7.808417,0.802049,0.776905,1.99388,0.004835,10.786924
0.131131,3.310102,28.759694,2666.960586,149.498332,466.791098,4.152451,8.024433,0.201544,0.801349,2.15088,0.00483,10.858152
0.131381,3.517228,30.234889,2663.835975,149.498106,466.438398,4.178675,7.486915,0.245959,0.780991,2.179549,0.0048,11.05678
0.131632,3.072593,33.741441,2665.953594,149.446116,466.374336,4.310681,7.831773,0.774997,0.776198,2.326975,0.004828,10.868784
0.131882,2.808331,25.92729,2665.598372,149.473015,466.697742,4.407687,8.140247,-0.056698,0.785731,2.410381,0.004842,10.623674
0.132132,3.306182,21.968028,2666.32796,149.515914,467.112899,4.299734,7.585297,0.317749,0.788377,2.513533,0.004779,10.877613
0.132382,2.813526,21.28228,2664.833679,149.47379,466.166058,4.160633,7.969676,0.026664,0.765026,2.274171,0.004809,10.436062
0.132633,2.741179,23.59437,2666.063729,149.463938,465.883119,4.343678,7.467841,-0.092894,0.76624,2.036604,0.004883,10.60133
0.132883,3.29808,26.709546,2666.645584,149.456414,465.787503,4.270428,7.800225,0.170791,0.776012,2.153084,0.004779,10.493457
0.133133,3.356999,29.68628,2666.036061,149.483296,466.345326,4.325464,8.071605,-0.305635,0.770856,2.186135,0.004792,11.086199
0.133383,3.136288,28.441773,2664.97725,149.46397,466.039423,4.648355,7.547738,0.040885,0.771051,2.022937,0.004765,10.835004
0.133634,2.022546,27.623457,2666.503805,149.42334,466.779613,4.214062,7.92475,0.282697,0.763863,2.093563,0.004847,10.702517
0.133884,2.50999,23.094047,2665.629767,149.48469,466.356011,4.278767,7.506812,-0.34691,0.757414,2.118731,0.004811,10.424099
0.134134,3.159011,22.989407,2665.24597,149.471726,466.254211,4.325512,8.086099,-0.288049,0.780525,1.873611,0.004786,10.516773
0.134384,2.899298,24.559424,2665.777105,149.437755,466.499383,4.380394,7.983779,0.084336,0.768036,2.327031,0.004844,10.981121
0.134635,2.707881,23.58639,2664.81241,149.457986,466.348964,4.471706,7.47516,0.63598,0.768931,2.101921,0.004798,10.758828
0.134885,2.53706,27.150782,2667.183402,149.457734,466.432367,4.551877,7.903162,-0.035195,0.755756,1.798089,0.004848,10.811406
0.135135,2.894625,29.788345,2665.6369,149.419201,465.632982,4.434352,8.276608,0.574951,0.756162,2.156508,0.004748,10.669285
0.135385,3.412395,20.831164,2662.489452,149.476484,466.473482,4.47904,7.814378,0.269012,0.759612,1.944521,0.004808,10.682269
0.135636,2.160981,21.387653,2664.717507,149.444603,467.801795,4.64605,7.588606,0.653543,0.73729,2.204757,0.00475,10.719374
0.135886,2.805715,33.066251,2668.15051,149.488227,467.773011,4.503684,7.782134,0.110655,0.771893,2.044252,0.004771,10.948511
0.136136,3.076339,28.442915,2666.186062,149.420819,467.283148,4.352219,7.552628,0.734436,0.756005,2.043593,0.004811,10.812767
0.136386,2.485386,26.779493,2667.243207,149.450913,466.340257,4.564593,7.719605,0.503192,0.759331,2.048188,0.004878,10.599136
0.136637,2.305533,26.796286,2663.681493,149.424292,467.653571,4.376072,7.83362,0.351312,0.769899,2.358593,0.004811,10.859534
0.136887,2.853977,19.949494,2664.904027,149.446236,466.837862,4.531552,7.865955,0.533576,0.753996,2.160412,0.004767,10.884514
0.137137,3.288282,22.068153,2660.534486,149.480376,466.20015,4.636906,7.707967,-0.12612,0.749621,2.094548,0.00484,10.889728
0.137387,3.396841,22.074825,2664.48589,149.467062,467.255393,4.467624,7.783702,0.70227,0.753437,1.886716,0.004813,10.551976
0.137638,2.664246,26.191896,2665.716927,149.417847,466.921139,4.445888,7.783945,0.207053,0.738964,2.138792,0.004778,10.753644
0.137888,3.349659,24.707062,2665.536264,149.407306,467.330413,4.43876,7.738988,0.141456,0.742557,2.183472,0.004842,10.80916
0.138138,2.657539,22.967799,2663.233307,149.423094,467.378628,4.516731,8.146257,-0.110258,0.74073,1.97845,0.004834,10.769889
0.138388,2.984002,26.356747,2664.30098,149.421312,466.857046,4.646671,8.153078,0.267686,0.742164,2.20733,0.004816,10.451207
0.138639,2.852653,25.192304,2665.874404,149.455537,468.172967,4.474602,7.975955,0.501542,0.734992,2.000719,0.004824,10.385142
0.138889,2.709792,28.23882,2663.297687,149.405421,467.46311,4.525613,7.702259,0.043652,0.74518,2.047332,0.004714,10.756657
0.139139,2.344918,23.569131,2663.150542,149.407525,467.571069,4.506204,7.882888,-0.147807,0.729135,1.887661,0.004832,10.804772
0.139389,2.225091,33.454573,2664.331072,149.387753,467.069996,4.453767,7.905811,0.550419,0.719731,2.257002,0.004746,10.939087
0.13964,3.08661,24.626026,2663.562532,149.439526,467.482343,4.468576,8.115175,0.191618,0.731676,2.214894,0.004769,10.583561
0.13989,2.705839,26.487036,2664.124049,149.386208,467.505782,4.652532,8.075944,0.807704,0.736273,2.150913,0.004752,11.035817
0.14014,2.973282,23.155521,2663.831043,149.369877,467.734451,4.475594,7.741959,0.211522,0.746799,1.917656,0.004766,11.033872
0.14039,2.391002,27.007725,2662.140463,149.380406,468.567128,4.69115,7.999965,0.70599,0.734174,2.063342,0.004838,11.023035
0.140641,3.200974,24.999103,2661.871319,149.413304,467.42296,4.885202,8.160379,0.592937,0.731559,2.069873,0.004757,10.673745
0.140891,2.587876,18.7351,2662.100826,149.427285,466.436288,4.729691,8.308583,0.080007,0.723482,2.107308,0.004748,10.707894
0.141141,2.624491,31.826634,2660.555766,149.371114,467.420685,4.811932,7.84778,0.31603,0.723552,2.081169,0.004765,10.473938
0.141391,3.18198,24.421696,2663.323386,149.334615,467.865624,4.684244,8.484067,-0.037332,0.729409,1.741141,0.004824,10.522017
0.141642,2.889254,26.889492,2663.82733,149.378978,466.991905,4.6133,8.112902,1.170003,0.712601,1.893021,0.00473,10.564452
0.141892,2.945446,20.781584,2661.435367,149.364494,468.110331,4.701705,8.328286,0.096965,0.723771,2.174167,0.004778,10.901677
0.142142,2.250474,25.704996,2663.766927,149.426087,468.309811,4.642771,8.295993,0.032644,0.713343,1.982412,0.00481,10.710694
0.142392,2.664447,19.957452,2662.967105,149.414171,468.37221,4.621146,8.152563,0.259584,0.735531,1.828497,0.004786,10.839901
0.142643,2.737039,26.115198,2662.94681,149.327905,467.552988,4.588997,7.998118,0.696835,0.722203,2.065426,0.004779,11.14835
0.142893,2.651355,20.977587,2664.344822,149.422554,467.846749,4.487755,8.183109,-0.604286,0.720109,1.894969,0.004771,10.850689
0.143143,2.143602,17.632099,2662.987015,149.384524,468.998255,4.669547,8.515881,0.634147,0.72087,2.135715,0.004855,11.02909
0.143393,2.990051,22.636788,2662.120866,149.365997,467.159771,4.65394,8.332233,0.491005,0.708915,1.951813,0.004735,10.682457
0.143644,2.211357,23.365105,2661.049028,149.390913,468.568207,4.44708,8.345745,0.225835,0.732204,2.003094,0.004726,10.90955
0.143894,2.496887,27.947865,2661.348231,149.34345,468.57794,4.739392,8.065359,0.485045,0.709015,1.774003,0.004807,10.927672
0.144144,2.250173,19.158968,2659.0476,149.368047,468.263453,4.555926,8.289347,0.050658,0.709616,2.199396,0.004812,10.650304
0.144394,3.447311,27.535522,2661.582219,149.378547,467.509526,4.68487,8.187538,0.257131,0.726515,2.035501,0.004843,10.634346
0.144645,2.577574,22.046342,2660.600625,149.370203,467.954373,4.688142,8.234075,-0.003904,0.724964,2.015207,0.004753,10.93759
0.144895,2.847351,29.118397,2660.318321,149.37192,468.109423,4.667077,8.224818,-0.150671,0.702708,1.630541,0.004747,10.705629
0.145145,3.195575,30.168079,2660.038177,149.354704,468.400844,4.690698,8.421842,0.232496,0.71029,1.722085,0.004831,10.768383
0.145395,2.066282,22.145923,2660.360417,149.36326,468.193911,4.744031,8.249322,0.129225,0.713213,2.262605,0.004839,10.729797
0.145646,2.471733,19.851396,2658.941942,149.372528,468.33905,4.784417,8.124926,0.388897,0.713527,2.013379,0.004797,10.764545
0.145896,2.663265,24.886038,2657.200602,149.33341,469.231845,4.784299,8.321832,-0.02284,0.713569,1.876258,0.004766,10.746391
0.146146,2.087826,20.777134,2660.931126,149.295879,468.873918,4.719158,8.216995,0.409255,0.719343,1.850759,0.004784,10.829413
0.146396,2.911204,21.771835,2659.883891,149.373176,467.339963,4.547097,8.266156,0.424862,0.711615,1.699388,0.00478,10.712522
0.146647,2.562194,21.800661,2659.960499,149.303594,467.203663,4.694743,8.419174,-0.433308,0.703702,1.982953,0.004728,11.097751
0.146897,2.22915,20.433005,2660.945684,149.341694,469.052884,4.874827,8.414877,0.042832,0.706565,2.049028,0.004777,10.75525
0.147147,2.881791,19.415855,2658.643111,149.314253,468.824755,4.710405,8.081883,-0.159994,0.712203,2.028227,0.004722,10.729932
0.147397,2.567582,21.830543,2657.710193,149.335756,468.371622,4.534387,8.787318,0.324672,0.691594,1.812928,0.004754,10.764028
0.147648,2.226434,18.003162,2657.376034,149.318448,468.954821,4.791836,8.496123,0.354625,0.701486,1.921401,0.004723,10.811581
0.147898,3.84112,19.049239,2657.310604,149.34902,468.228681,4.716649,8.341928,0.342371,0.68711,2.048225,0.004794,10.802377
0.148148,2.084155,25.273629,2659.347644,149.356796,469.523925,4.672184,8.78754,-0.043307,0.710343,2.048099,0.004745,10.753623
0.148398,2.492895,24.170667,2659.288439,149.352986,468.847125,4.687355,8.569392,-0.002948,0.710344,1.944895,0.004778,10.69973
0.148649,3.054153,21.144169,2658.606749,149.326359,469.387374,4.971083,8.565459,0.348406,0.68707,2.145107,0.004726,10.864942
0.148899,2.478274,18.193618,2656.509641,149.314814,469.397808,4.67187,8.342548,-0.163042,0.700565,1.523663,0.004747,10.920119
0.149149,2.077009,14.890685,2657.829015,149.289754,468.311318,4.848185,8.449865,0.043212,0.704908,2.074556,0.004752,11.05892
0.149399,2.323005,22.742618,2655.97692,149.275487,469.098342,4.628184,8.563058,-0.0438,0.68526,1.983925,0.004779,10.503649
0.14965,2.785039,17.459138,2655.259335,149.301635,468.032776,4.814747,8.839609,0.29586,0.691945,2.211438,0.004789,10.813889
0.1499,2.797608,23.982773,2656.847376,149.309529,469.857996,4.969039,8.51587,0.251472,0.694014,1.865234,0.004714,10.735783
0.15015,2.291619,15.479391,2657.580973,149.29768,468.734892,4.953407,8.669251,0.050179,0.695161,1.836481,0.004668,11.025468
0.1504,2.870378,15.519193,2658.858983,149.265884,468.856198,4.8633,8.656918,0.074406,0.694779,1.780638,0.004787,10.701993
0.150651,2.393614,25.828709,2657.510246,149.260205,468.571326,4.703125,8.577228,-0.121764,0.705061,1.64023,0.00473,11.062893
0.150901,2.325148,10.53298,2656.226281,149.306899,468.547017,4.842772,8.209558,0.347172,0.697764,1.953007,0.004755,10.702857
0.151151,2.99935,27.387616,2657.815072,149.283792,469.033099,4.733268,8.601891,0.161039,0.684256,1.707608,0.00476,10.798495
0.151401,2.375731,20.883754,2658.717016,149.322272,469.016021,4.826392,8.830447,-0.007419,0.683352,1.94623,0.004761,10.838682
0.151652,2.925619,26.97492,2658.505476,149.276398,468.949909,4.967941,8.988244,-0.240183,0.692479,2.025541,0.004769,10.937434
0.151902,2.618652,26.612435,2654.577736,149.305413,468.520642,4.791817,8.688597,-0.136767,0.698962,1.852312,0.004786,10.968279
0.152152,2.429978,21.801802,2656.013277,149.290364,468.859426,4.892874,8.436611,0.363172,0.675891,1.759404,0.0048,10.821293
0.152402,2.861662,14.129,2657.242725,149.337779,468.574059,4.787783,8.581341,0.285647,0.692222,1.904645,0.004773,11.03591
0.152653,2.354137,19.474103,2658.360286,149.236456,468.643829,5.072663,8.781191,0.46427,0.700529,1.897555,0.004694,10.645496
0.152903,2.91986,13.951423,2657.545036,149.29162,469.392307,4.789262,8.412552,0.426539,0.692311,1.841351,0.004704,10.883223
0.153153,3.007995,27.346492,2654.146392,149.29089,468.826304,4.901102,8.576228,-0.223979,0.675545,1.835533,0.004779,10.934412
0.153403,2.045821,23.73553,2652.207742,149.276318,470.012338,4.829908,8.952603,0.095432,0.675444,1.683884,0.004717,10.851641
0.153654,2.312019,24.525498,2655.518919,149.28774,469.285184,4.770601,8.709352,0.626146,0.70153,2.032443,0.004772,10.885518
0.153904,1.884503,26.86051,2657.217528,149.227496,469.136403,4.787726,8.856048,-0.31631,0.703207,1.877032,0.00471,11.105681
0.154154,2.588183,24.007324,2655.810942,149.26218,469.244716,4.816274,8.600204,0.203239,0.680677,1.955446,0.004812,10.861729
0.154404,1.942471,21.89813,2655.525803,149.326377,469.172686,4.995425,8.70691,-0.336915,0.684263,2.038145,0.004754,10.89941
0.154655,3.027477,21.786387,2654.08321,149.254201,470.280916,4.723017,8.758081,-0.14083,0.688073,1.877558,0.004737,10.977142
0.154905,2.263598,21.74378,2654.85961,149.294738,468.062993,4.745961,8.676829,-0.083098,0.672477,1.956969,0.00474,10.78658
