Time,S_S,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2
day,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg O2/l,mg N/l,mg N/l,mg N/l,mg N/l,eq ALK/l,mg N/l
0.100601,4.288059,53.20509,2667.28914,149.778185,462.320248,2.215432,6.410137,0.199889,1.006865,3.695851,0.004917,10.306268
0.100851,4.328309,52.883376,2667.339787,149.775031,462.34099,2.254985,6.425685,0.182801,1.006263,3.679519,0.004918,10.31814
0.101101,4.328899,52.314766,2667.504587,149.77426,462.364939,2.296424,6.44026,0.186039,1.005693,3.66159,0.004916,10.332552
0.101351,4.336138,52.24342,2667.552217,149.770012,462.39195,2.331524,6.449028,0.164112,1.005047,3.643627,0.004914,10.343538
0.101602,4.349387,51.76389,2667.773802,149.768679,462.465935,2.372475,6.461413,0.175211,1.005262,3.627036,0.00491,10.351313
0.101852,4.322179,51.177837,2667.831802,149.766501,462.436281,2.40976,6.48877,0.181793,1.004037,3.616495,0.004908,10.349537
0.102102,4.382554,50.894242,2667.875204,149.765303,462.466144,2.449364,6.510941,0.1946,1.003003,3.588815,0.004902,10.345479
0.102352,4.398181,50.174608,2668.104072,149.766572,462.494492,2.494836,6.518285,0.171345,1.002434,3.576601,0.004901,10.354216
0.102603,4.401331,49.903471,2668.268388,149.767012,462.510994,2.528984,6.523631,0.151718,1.00098,3.549995,0.004898,10.365479
0.102853,4.385986,50.028355,2668.248072,149.763373,462.517916,2.559349,6.533853,0.149437,0.999668,3.531912,0.004898,10.366714
0.103103,4.375825,49.562331,2668.236323,149.761828,462.547421,2.602374,6.557232,0.127208,0.99892,3.520362,0.004896,10.366352
0.103353,4.368285,49.333961,2668.249155,149.758754,462.561883,2.637908,6.563477,0.128276,0.99826,3.501704,0.004893,10.368272
0.103604,4.342054,49.118493,2668.216721,149.755219,462.567949,2.673064,6.578062,0.114958,0.996425,3.477294,0.004892,10.361601
0.103854,4.324028,48.745263,2668.369553,149.753148,462.599742,2.702649,6.603043,0.114502,0.995052,3.461762,0.004888,10.356917
0.104104,4.327024,48.37867,2668.510793,149.750692,462.649256,2.732792,6.621723,0.116365,0.993205,3.445781,0.004888,10.365922
0.104354,4.31161,48.219658,2668.452881,149.74867,462.675785,2.76,6.639889,0.085744,0.99199,3.423491,0.004886,10.361963
0.104605,4.312635,47.980336,2668.59314,149.745895,462.669545,2.785048,6.645461,0.06672,0.99052,3.417525,0.004884,10.370164
0.104855,4.321323,47.534182,2668.750211,149.740354,462.717957,2.816133,6.661264,0.044119,0.989072,3.403683,0.00488,10.354308
0.105105,4.311243,47.184278,2668.819867,149.7406,462.787985,2.841588,6.673398,0.04491,0.987594,3.386899,0.004878,10.373046
0.105355,4.288199,46.862599,2668.846784,149.740214,462.83485,2.860384,6.683634,0.045748,0.98555,3.361857,0.00488,10.358676
0.105606,4.263057,46.566867,2668.846378,149.736234,462.852117,2.888954,6.700066,0.044687,0.983984,3.345586,0.00488,10.353365
0.105856,4.238309,46.117722,2668.870352,149.732661,462.899402,2.920348,6.704272,0.044727,0.982275,3.337838,0.004881,10.355285
0.106106,4.239441,45.977858,2668.909694,149.731264,462.892321,2.947476,6.703919,0.021266,0.980863,3.320848,0.004881,10.36008
0.106356,4.222693,45.681955,2668.89021,149.728265,462.921659,2.982794,6.716515,0.023879,0.978604,3.309285,0.004882,10.373754
0.106607,4.195406,45.275974,2668.867936,149.725966,462.939653,3.003773,6.715928,0.032998,0.97699,3.297355,0.004881,10.376748
0.106857,4.197881,44.919826,2668.91693,149.724291,463.014304,3.027225,6.722878,0.065414,0.975219,3.275836,0.004878,10.389787
0.107107,4.190204,44.511894,2668.796489,149.721911,463.037296,3.057876,6.737683,0.060635,0.972924,3.269466,0.004881,10.402536
0.107357,4.187039,43.958639,2668.742346,149.719964,463.099326,3.08329,6.733692,0.082995,0.97122,3.258316,0.004881,10.414725
0.107608,4.167711,43.577307,2668.684103,149.716386,463.115273,3.106117,6.746336,0.080149,0.969657,3.236578,0.004883,10.422055
0.107858,4.149844,43.105561,2668.751416,149.712996,463.110743,3.129991,6.751385,0.06624,0.967812,3.220522,0.004882,10.429236
0.108108,4.105641,42.82843,2668.850715,149.71029,463.174722,3.154399,6.740545,0.075537,0.96604,3.206556,0.00488,10.45832
0.108358,4.102903,42.476232,2668.914052,149.706122,463.228385,3.172138,6.754696,0.08848,0.964565,3.194132,0.00488,10.460522
0.108609,4.096152,42.09575,2668.901601,149.703185,463.273037,3.182727,6.772435,0.098036,0.962894,3.178364,0.004879,10.471301
0.108859,4.078162,41.793531,2668.968597,149.700704,463.31548,3.201892,6.777488,0.116441,0.960793,3.17257,0.004877,10.481624
0.109109,4.048818,41.252878,2668.944857,149.696346,463.342682,3.220703,6.77534,0.121887,0.958757,3.152123,0.004877,10.49149
0.109359,4.037655,40.621625,2669.036291,149.694844,463.394266,3.242656,6.771155,0.134651,0.95652,3.145894,0.004879,10.500625
0.10961,4.032759,40.079095,2669.068411,149.693635,463.478164,3.261377,6.785677,0.160823,0.954029,3.132586,0.004877,10.500181
0.10986,4.029723,39.749656,2669.067914,149.692494,463.519298,3.284072,6.794729,0.161804,0.952672,3.113568,0.004879,10.501896
0.11011,4.017583,39.251027,2669.144557,149.690679,463.568389,3.300088,6.800535,0.169386,0.950034,3.102354,0.004879,10.502029
0.11036,4.022935,39.210786,2669.173946,149.688451,463.617521,3.322016,6.79858,0.146765,0.947291,3.096622,0.004878,10.499632
0.110611,3.992114,38.780335,2669.181893,149.68669,463.653233,3.3412,6.800731,0.141127,0.945347,3.07727,0.004879,10.50562
0.110861,3.957964,38.603601,2669.193055,149.683477,463.672016,3.349787,6.812528,0.158869,0.943435,3.078175,0.004879,10.513302
0.111111,3.944915,38.490801,2669.342042,149.681311,463.705285,3.368633,6.809046,0.167871,0.941414,3.060827,0.00488,10.516305
0.111361,3.958123,38.20384,2669.371755,149.677808,463.732858,3.387541,6.809311,0.190272,0.938733,3.040156,0.00488,10.521519
0.111612,3.930931,37.890372,2669.471847,149.676143,463.780628,3.408349,6.808472,0.209936,0.936512,3.023261,0.00488,10.516349
0.111862,3.894696,37.769289,2669.456773,149.67542,463.818646,3.429024,6.815235,0.220258,0.933987,3.006724,0.004881,10.519088
0.112112,3.920649,37.34377,2669.446606,149.673452,463.839121,3.439103,6.825142,0.205737,0.931658,2.985312,0.004881,10.518525
0.112362,3.913231,37.045648,2669.495099,149.670937,463.859643,3.456636,6.848074,0.218166,0.929731,2.974428,0.004879,10.513576
0.112613,3.922403,36.691673,2669.537022,149.669669,463.887921,3.47293,6.86215,0.194668,0.927109,2.956339,0.00488,10.516243
0.112863,3.938826,36.465351,2669.468515,149.66791,463.896925,3.494741,6.877434,0.209712,0.924966,2.943244,0.004881,10.523559
0.113113,3.920842,36.369814,2669.437336,149.663667,463.922685,3.498639,6.906753,0.206923,0.922756,2.924009,0.004881,10.523042
0.113363,3.890455,36.091061,2669.510813,149.661596,463.93293,3.515807,6.926229,0.207188,0.921313,2.908636,0.004877,10.523463
0.113614,3.856336,36.051243,2669.584475,149.659684,463.973921,3.530283,6.943544,0.18499,0.919457,2.893099,0.004875,10.528076
0.113864,3.837147,35.92261,2669.672186,149.659132,463.975989,3.545312,6.953676,0.211451,0.916994,2.865799,0.004873,10.523708
0.114114,3.826409,35.89603,2669.705261,149.657301,463.966109,3.556949,6.971547,0.21261,0.91444,2.862315,0.004871,10.520669
0.114364,3.837557,35.739049,2669.818832,149.655794,464.015565,3.568522,6.979689,0.205453,0.912536,2.839536,0.00487,10.527648
0.114615,3.801203,35.815217,2669.870313,149.653494,464.035914,3.581383,6.985422,0.170316,0.910746,2.822471,0.004869,10.523743
0.114865,3.764392,36.00733,2669.820234,149.650779,464.092593,3.59486,6.999817,0.147516,0.908164,2.809976,0.004866,10.522316
0.115115,3.74897,36.12566,2669.784433,149.647902,464.142088,3.6024,7.030334,0.141896,0.906138,2.794367,0.004864,10.522541
0.115365,3.729176,35.816993,2669.823932,149.645862,464.175461,3.616045,7.048285,0.148254,0.904972,2.778445,0.004863,10.530064
0.115616,3.707346,35.55885,2669.842049,149.642898,464.229578,3.626892,7.051429,0.160048,0.903243,2.75998,0.004859,10.53643
0.115866,3.679143,35.57823,2669.895626,149.641687,464.253808,3.640819,7.064595,0.146025,0.90149,2.743618,0.004859,10.541534
0.116116,3.671944,35.204294,2669.946978,149.640288,464.302433,3.653401,7.094065,0.160905,0.899602,2.7274,0.004858,10.543983
0.116366,3.665514,35.162375,2669.873798,149.639056,464.347404,3.667857,7.095527,0.146308,0.897805,2.710256,0.004858,10.538583
0.116617,3.657158,34.935731,2669.75526,149.636967,464.394079,3.676769,7.116933,0.151747,0.89574,2.705859,0.004856,10.541701
0.116867,3.639972,34.517902,2669.80582,149.633738,464.474862,3.684172,7.126378,0.170868,0.893446,2.703633,0.004855,10.557068
0.117117,3.615909,34.327266,2669.734595,149.631431,464.540677,3.702428,7.137191,0.172411,0.890861,2.690307,0.004855,10.560767
0.117367,3.587418,34.073997,2669.640575,149.630894,464.606744,3.712233,7.156934,0.189671,0.88868,2.679536,0.004855,10.573171
0.117618,3.583436,33.773382,2669.52723,149.625692,464.621326,3.727583,7.17482,0.178569,0.886523,2.665341,0.004855,10.574772
0.117868,3.550239,33.59471,2669.46236,149.621218,464.663439,3.74508,7.182733,0.176523,0.884243,2.667344,0.004853,10.584953
0.118118,3.537485,33.668998,2669.377616,149.620442,464.717973,3.76459,7.195852,0.180496,0.882264,2.653781,0.00485,10.595518
0.118368,3.530137,33.486154,2669.343008,149.618077,464.744988,3.776435,7.198411,0.170091,0.880461,2.63452,0.004847,10.615848
0.118619,3.509019,33.097692,2669.37819,149.616091,464.818337,3.792227,7.203161,0.190934,0.87813,2.616982,0.004846,10.632494
0.118869,3.525296,32.997389,2669.449686,149.614603,464.871944,3.801265,7.212419,0.226237,0.876355,2.594847,0.004844,10.642214
0.119119,3.499638,33.085345,2669.419844,149.611226,464.933962,3.818436,7.234421,0.227827,0.873793,2.578036,0.004846,10.659619
0.119369,3.474502,32.534757,2669.311688,149.60851,464.972183,3.832649,7.244789,0.220123,0.871156,2.568707,0.004847,10.672443
0.11962,3.435555,32.44781,2669.314658,149.605576,465.004585,3.842259,7.240127,0.223458,0.869229,2.557709,0.004847,10.67463
0.11987,3.408542,32.515578,2669.269877,149.601597,465.027287,3.856583,7.262324,0.203494,0.867014,2.547841,0.004846,10.677364
0.12012,3.399474,32.439705,2669.263119,149.599857,465.072968,3.874527,7.276461,0.212645,0.864753,2.546633,0.004843,10.692003
0.12037,3.402919,32.287611,2669.24873,149.598638,465.129486,3.88394,7.271549,0.218795,0.86242,2.542966,0.004844,10.697021
0.120621,3.403832,32.278455,2669.190025,149.596464,465.142737,3.891481,7.279859,0.22504,0.860194,2.537836,0.004843,10.698825
0.120871,3.37633,32.152164,2669.13907,149.596599,465.148986,3.904758,7.287616,0.234006,0.858116,2.532226,0.004843,10.709923
0.121121,3.351658,32.003713,2669.04716,149.595523,465.170873,3.9157,7.300235,0.239138,0.855853,2.522069,0.004844,10.705568
0.121371,3.347368,31.912586,2668.898036,149.595043,465.210371,3.927517,7.28679,0.232369,0.853103,2.510451,0.004845,10.710943
0.121622,3.388814,31.703069,2668.84263,149.595255,465.260373,3.937549,7.29295,0.255253,0.851123,2.50707,0.004846,10.718841
0.121872,3.375252,31.263825,2668.724527,149.592485,465.282733,3.948641,7.306157,0.254958,0.849045,2.487723,0.004844,10.718721
0.122122,3.359618,31.023721,2668.674503,149.589883,465.277978,3.958758,7.303344,0.245553,0.847474,2.477373,0.004845,10.719477
0.122372,3.34839,30.953117,2668.602671,149.588359,465.284027,3.964798,7.317843,0.260477,0.844967,2.475108,0.004844,10.716707
0.122623,3.361928,31.022198,2668.539632,149.58358,465.292514,3.98319,7.331179,0.270961,0.843019,2.469693,0.004845,10.712994
0.122873,3.33685,30.962841,2668.404711,149.580335,465.363625,3.996051,7.332774,0.272733,0.84133,2.453439,0.004845,10.716668
0.123123,3.320739,30.926718,2668.488237,149.576758,465.410733,4.010893,7.338163,0.2997,0.838981,2.44025,0.004843,10.708125
0.123373,3.352752,30.879209,2668.543523,149.574345,465.417986,4.023992,7.346956,0.29635,0.837508,2.414148,0.004843,10.708822
0.123624,3.348056,30.633874,2668.433776,149.572168,465.456028,4.0277,7.355862,0.290677,0.835613,2.399964,0.004842,10.713434
0.123874,3.298747,30.228763,2668.40875,149.568864,465.50409,4.042275,7.367761,0.286352,0.833881,2.3855,0.004842,10.710405
0.124124,3.278938,30.005198,2668.243723,149.565733,465.521512,4.04588,7.37144,0.27632,0.832531,2.378941,0.004839,10.709454
0.124374,3.295897,29.959795,2668.136449,149.56274,465.518989,4.049319,7.389275,0.264014,0.830723,2.366483,0.004839,10.703921
0.124625,3.289016,29.933583,2668.089208,149.559913,465.558513,4.056234,7.406887,0.248345,0.828775,2.365783,0.004837,10.697887
0.124875,3.259963,29.817443,2668.103571,149.556336,465.562093,4.069989,7.409057,0.240419,0.826394,2.3571,0.004838,10.698533
0.125125,3.219227,29.633066,2668.116395,149.552571,465.595106,4.080863,7.439473,0.249545,0.825051,2.347785,0.004837,10.689176
0.125375,3.183049,29.242747,2668.118819,149.550219,465.633332,4.086075,7.455197,0.221742,0.823503,2.331246,0.004835,10.688667
0.125626,3.17254,29.159763,2668.124616,149.548187,465.645963,4.099286,7.451209,0.241299,0.821555,2.316418,0.004833,10.690928
0.125876,3.155088,29.098198,2668.030829,149.545138,465.660428,4.110932,7.463677,0.229778,0.819596,2.296404,0.004835,10.690298
0.126126,3.173482,29.226565,2667.978645,149.541998,465.687353,4.124267,7.469659,0.245186,0.818162,2.285425,0.004836,10.697216
0.126376,3.181298,29.103055,2667.88302,149.539406,465.752512,4.132044,7.506817,0.255792,0.816919,2.293005,0.004832,10.699493
0.126627,3.146799,28.765326,2667.749237,149.536828,465.822116,4.14344,7.523398,0.244146,0.815179,2.279502,0.004833,10.704818
0.126877,3.131629,28.592801,2667.703844,149.533661,465.856901,4.155867,7.532569,0.246065,0.813698,2.272111,0.004833,10.687649
0.127127,3.107079,28.211877,2667.647505,149.531937,465.91501,4.154923,7.558693,0.251311,0.811882,2.270981,0.004834,10.691689
0.127377,3.138288,27.958149,2667.576482,149.530202,465.926956,4.162382,7.575614,0.257585,0.810533,2.258428,0.004833,10.700382
0.127628,3.139653,27.718119,2667.490379,149.52561,465.941819,4.179348,7.584015,0.282558,0.809599,2.257891,0.004833,10.705373
0.127878,3.103546,27.581352,2667.407303,149.523198,465.992556,4.190952,7.58949,0.28015,0.807414,2.259543,0.004831,10.711705
0.128128,3.098754,27.441271,2667.35254,149.521746,466.01262,4.196468,7.602076,0.271049,0.805525,2.246292,0.004832,10.698862
0.128378,3.084123,27.042505,2667.272161,149.518141,466.069315,4.200075,7.631272,0.252872,0.803479,2.245071,0.004832,10.695865
0.128629,3.090335,26.827177,2667.142313,149.514372,466.121251,4.201774,7.633105,0.241621,0.801789,2.250836,0.00483,10.695357
0.128879,3.067231,26.332754,2667.055772,149.511833,466.184314,4.206506,7.641547,0.222797,0.799888,2.250576,0.004831,10.708749
0.129129,3.020506,26.315899,2667.108817,149.507932,466.212373,4.215668,7.657335,0.205318,0.798093,2.248283,0.00483,10.715304
0.129379,3.027087,26.290723,2667.041432,149.505732,466.190916,4.22468,7.681663,0.186756,0.796869,2.231759,0.004829,10.711414
0.12963,3.025367,25.881159,2666.913257,149.501041,466.196011,4.230344,7.706779,0.195222,0.79474,2.222795,0.004827,10.704945
0.12988,3.001332,25.771666,2666.794627,149.499045,466.216336,4.249277,7.724181,0.166633,0.793116,2.215836,0.004825,10.708938
0.13013,2.975775,25.724097,2666.705595,149.497419,466.265364,4.25674,7.736997,0.156914,0.791217,2.209965,0.004821,10.715648
0.13038,2.979569,25.758815,2666.685397,149.495574,466.272212,4.271322,7.757048,0.163074,0.789221,2.186173,0.004821,10.71417
0.130631,2.971709,25.737581,2666.736099,149.491082,466.293149,4.277266,7.758225,0.166172,0.787178,2.175749,0.004822,10.713067
0.130881,2.939972,25.851845,2666.835726,149.487842,466.349957,4.285086,7.78118,0.18538,0.78541,2.171884,0.004822,10.712572
0.131131,2.921689,25.96015,2666.666141,149.484167,466.358557,4.297469,7.791271,0.166678,0.783344,2.175365,0.00482,10.721696
0.131381,2.89617,25.904673,2666.534065,149.482178,466.371792,4.310087,7.796431,0.150704,0.78201,2.175934,0.004821,10.725947
0.131632,2.881494,25.765543,2666.382959,149.48074,466.364834,4.32237,7.793839,0.150222,0.780575,2.17625,0.004817,10.724658
0.131882,2.877673,26.103372,2666.356078,149.478359,466.365275,4.333847,7.793383,0.159461,0.779059,2.18291,0.004815,10.732487
0.132132,2.887303,26.157196,2666.273658,149.476612,466.387682,4.339623,7.790991,0.169655,0.777501,2.176337,0.004813,10.748094
0.132382,2.896507,26.082508,2666.195118,149.475073,466.368643,4.347571,7.785778,0.180657,0.77587,2.174874,0.004813,10.761183
0.132633,2.900897,25.936077,2666.120796,149.473586,466.368061,4.352594,7.784555,0.184885,0.774277,2.170582,0.004815,10.757702
0.132883,2.897212,26.091228,2665.98551,149.471539,466.374093,4.361644,7.796925,0.212647,0.773066,2.168025,0.004812,10.753755
0.133133,2.907839,25.63053,2665.813401,149.471188,466.393604,4.373395,7.80455,0.209186,0.771945,2.154357,0.004814,10.743625
0.133383,2.910566,25.574397,2665.668391,149.468843,466.435103,4.381606,7.799787,0.205167,0.770341,2.145169,0.004814,10.742826
0.133634,2.916218,25.525387,2665.616874,149.466658,466.465401,4.388675,7.790089,0.188101,0.768578,2.138151,0.004814,10.74
0.133884,2.920631,25.501194,2665.583768,149.464727,466.470915,4.39683,7.808614,0.198604,0.767189,2.13886,0.004814,10.733894
0.134134,2.901844,25.354592,2665.524238,149.461411,466.48581,4.402273,7.810843,0.185083,0.765186,2.132258,0.00481,10.723674
0.134384,2.890312,25.525958,2665.513472,149.459143,466.549054,4.404386,7.805814,0.187872,0.763633,2.129115,0.00481,10.725855
0.134635,2.890449,25.833241,2665.464815,149.455424,466.649705,4.411554,7.803532,0.205616,0.762357,2.124977,0.004811,10.734121
0.134885,2.891301,25.542962,2665.509966,149.4529,466.721792,4.421145,7.810378,0.205924,0.761141,2.115285,0.004809,10.742878
0.135135,2.864305,25.582944,2665.397171,149.45342,466.757119,4.427546,7.798556,0.224241,0.759772,2.112332,0.004806,10.751046
0.135385,2.842461,25.543748,2665.347346,149.451572,466.795059,4.437777,7.805021,0.219863,0.758851,2.107435,0.004807,10.754016
0.135636,2.842871,25.645224,2665.241685,149.450178,466.801873,4.441771,7.805323,0.226176,0.757453,2.097031,0.004807,10.755955
0.135886,2.819359,25.431698,2665.04444,149.446309,466.852628,4.452508,7.798881,0.246553,0.755952,2.095314,0.004802,10.747877
0.136136,2.79972,25.537531,2664.908049,149.441718,466.863762,4.470981,7.809663,0.253669,0.754048,2.094857,0.004802,10.742995
0.136386,2.817355,25.531651,2664.745611,149.441049,466.890604,4.477132,7.815379,0.253879,0.752752,2.095481,0.0048,10.72712
0.136637,2.826105,25.607015,2664.659083,149.438241,466.931372,4.494582,7.834619,0.280637,0.75101,2.091387,0.004801,10.723578
0.136887,2.829355,25.668593,2664.606664,149.435174,466.962809,4.503363,7.834122,0.266987,0.749458,2.083289,0.004797,10.71908
0.137137,2.789671,25.479988,2664.57842,149.432729,467.02778,4.522942,7.843797,0.285481,0.747949,2.073128,0.004798,10.725349
0.137387,2.802425,25.455966,2664.554456,149.430077,467.072501,4.534953,7.861906,0.295904,0.746545,2.065373,0.004798,10.727515
0.137638,2.813683,25.367447,2664.415124,149.428894,467.11203,4.537501,7.87276,0.300193,0.745326,2.064663,0.004796,10.737246
0.137888,2.819495,25.681253,2664.388187,149.425259,467.162146,4.548771,7.886856,0.334974,0.743917,2.056078,0.004794,10.75108
0.138138,2.782728,25.5287,2664.261183,149.422023,467.24487,4.558765,7.915133,0.33854,0.742341,2.05695,0.004792,10.757294
0.138388,2.790124,25.416448,2664.179451,149.420475,467.327952,4.565391,7.926197,0.359687,0.741045,2.063645,0.004791,10.762191
0.138639,2.775913,25.055529,2664.050228,149.417767,467.379102,4.567556,7.949466,0.374031,0.739751,2.075314,0.004791,10.76058
0.138889,2.750544,24.745042,2663.954106,149.415264,467.411387,4.573635,7.952182,0.370295,0.738203,2.075511,0.004791,10.760458
0.139139,2.776472,24.776197,2663.860438,149.412208,467.443972,4.57549,7.969939,0.375869,0.736878,2.062985,0.004788,10.756855
0.139389,2.792445,24.96071,2663.783903,149.409748,467.486557,4.577489,8.000264,0.357371,0.735443,2.060311,0.004787,10.770053
0.13964,2.798001,24.966483,2663.707892,149.407908,467.494006,4.590066,8.008973,0.358796,0.734069,2.056689,0.004786,10.777381
0.13989,2.784296,25.079197,2663.554714,149.405621,467.537642,4.591809,8.031938,0.353419,0.732369,2.055069,0.004786,10.778428
0.14014,2.756271,25.009569,2663.407333,149.402712,467.612598,4.599024,8.040215,0.327687,0.730738,2.057688,0.004786,10.773455
0.14039,2.75885,24.909437,2663.241349,149.401561,467.679635,4.601738,8.061624,0.324222,0.730084,2.043142,0.004787,10.758694
0.140641,2.763444,24.87197,2663.061859,149.398098,467.694748,4.60042,8.082173,0.312461,0.729047,2.040671,0.004787,10.768921
0.140891,2.742188,24.805632,2662.918736,149.395944,467.713135,4.606911,8.09657,0.321861,0.727951,2.033344,0.004788,10.773577
0.141141,2.72471,24.756713,2662.867182,149.393082,467.745772,4.620659,8.102482,0.295563,0.727095,2.022367,0.004789,10.778676
0.141391,2.726321,24.900979,2662.772116,149.389456,467.732628,4.622792,8.131723,0.287133,0.725914,2.017774,0.004788,10.777934
0.141642,2.699554,24.717891,2662.563903,149.386629,467.761429,4.628456,8.153338,0.27127,0.725242,2.003036,0.004787,10.777428
0.141892,2.689941,24.335063,2662.345534,149.382824,467.79379,4.64063,8.155066,0.279041,0.723157,1.9967,0.004785,10.779021
0.142142,2.683507,24.359414,2662.240686,149.380733,467.853581,4.648179,8.169826,0.268333,0.722187,1.989226,0.004782,10.789136
0.142392,2.67013,24.368795,2662.109853,149.377568,467.888031,4.642711,8.177459,0.266369,0.721514,1.97612,0.004782,10.790858
0.142643,2.657109,24.414976,2662.077423,149.375609,467.896296,4.652732,8.195391,0.274172,0.720557,1.981009,0.004783,10.784756
0.142893,2.646316,24.537503,2661.89409,149.373486,467.976517,4.651518,8.212427,0.270607,0.71992,1.978656,0.004783,10.783234
0.143143,2.640888,24.189667,2661.792257,149.372237,468.008574,4.661026,8.226883,0.275098,0.719482,1.974853,0.00478,10.799666
0.143393,2.636089,24.029988,2661.554287,149.371259,468.047882,4.66816,8.228734,0.248894,0.718713,1.963663,0.004779,10.806832
0.143644,2.638822,23.650441,2661.36399,149.369879,468.061458,4.666408,8.242438,0.249678,0.718039,1.956882,0.00478,10.805817
0.143894,2.636158,23.633432,2661.189549,149.367448,468.099905,4.665055,8.250891,0.24268,0.716928,1.957814,0.004781,10.801973
0.144144,2.6383,23.537962,2660.9832,149.365451,468.144916,4.666259,8.2578,0.231868,0.715949,1.961737,0.00478,10.809971
0.144394,2.635953,23.07066,2660.75407,149.363831,468.198366,4.674051,8.279406,0.216821,0.714666,1.962704,0.004781,10.80653
0.144645,2.644822,23.146509,2660.591483,149.360686,468.232606,4.681483,8.312119,0.197671,0.713722,1.960803,0.004781,10.803806
0.144895,2.631316,22.675159,2660.434937,149.359398,468.290977,4.686882,8.327054,0.192481,0.712976,1.960062,0.004781,10.793671
0.145145,2.63347,22.523236,2660.186526,149.355613,468.330642,4.690388,8.326597,0.178223,0.712549,1.953097,0.004778,10.792203
0.145395,2.607585,22.074612,2659.947957,149.353297,468.375278,4.689149,8.327174,0.161717,0.711371,1.939133,0.004777,10.789554
0.145646,2.585982,21.994144,2659.862936,149.349463,468.414478,4.691308,8.337732,0.160789,0.709701,1.942027,0.004774,10.791273
0.145896,2.595304,21.841417,2659.707309,149.347751,468.451733,4.690121,8.361304,0.134658,0.709035,1.947246,0.004772,10.786941
0.146146,2.581779,21.966846,2659.536544,149.343243,468.495268,4.697376,8.378564,0.13208,0.708008,1.946907,0.004769,10.790434
0.146396,2.592614,21.813485,2659.337787,149.341174,468.540421,4.690985,8.378767,0.109316,0.707169,1.94008,0.00477,10.807119
0.146647,2.569267,21.926965,2659.123422,149.337515,468.590371,4.699864,8.395881,0.105791,0.706325,1.93921,0.004771,10.817406
0.146897,2.57058,21.593285,2658.99663,149.334939,468.624581,4.712153,8.411475,0.120808,0.705924,1.938913,0.004769,10.816537
0.147147,2.583337,21.200474,2658.914155,149.333417,468.590146,4.723069,8.421226,0.110428,0.705229,1.944226,0.004767,10.818993
0.147397,2.586415,21.209803,2658.666971,149.329954,468.604574,4.738779,8.424759,0.092565,0.703763,1.938897,0.004764,10.812403
0.147648,2.617773,20.985612,2658.453484,149.326895,468.635409,4.750405,8.443403,0.092174,0.702542,1.928142,0.004765,10.799758
0.147898,2.619668,20.964559,2658.311217,149.323789,468.633475,4.758827,8.459318,0.113591,0.701524,1.918905,0.00476,10.794925
0.148148,2.64279,20.840777,2658.110338,149.31839,468.66451,4.764937,8.478218,0.120621,0.700697,1.916721,0.004758,10.798752
0.148398,2.612025,20.875868,2658.02403,149.317223,468.672103,4.777635,8.495247,0.117125,0.699439,1.914742,0.004758,10.794908
0.148649,2.616398,20.744339,2657.896067,149.314776,468.749289,4.788137,8.510319,0.117337,0.699323,1.905621,0.004757,10.800531
0.148899,2.599767,20.94126,2657.759082,149.311792,468.764256,4.792676,8.509131,0.12338,0.698946,1.901004,0.004755,10.813866
0.149149,2.620324,20.909037,2657.640736,149.310437,468.784384,4.787967,8.520164,0.092641,0.698008,1.894437,0.004752,10.811993
0.149399,2.608359,20.84104,2657.466605,149.309553,468.826081,4.794661,8.538448,0.097889,0.697567,1.898676,0.004753,10.824026
0.14965,2.620256,20.75962,2657.337467,149.306787,468.830507,4.802165,8.55387,0.113717,0.69634,1.901478,0.004752,10.822677
0.1499,2.596125,20.836901,2657.265261,149.304441,468.826169,4.800841,8.572468,0.099478,0.695875,1.907338,0.004749,10.839996
0.15015,2.577319,20.721434,2657.227447,149.300441,468.872718,4.810881,8.585024,0.100673,0.694792,1.901008,0.004749,10.842487
0.1504,2.533707,20.529955,2657.060653,149.299102,468.892101,4.810956,8.605773,0.113059,0.693535,1.909098,0.004749,10.847596
0.150651,2.532134,20.570577,2656.976618,149.296116,468.904053,4.814156,8.616608,0.1206,0.692633,1.909894,0.004752,10.848033
0.150901,2.52536,20.524922,2656.926836,149.294648,468.914435,4.819016,8.629929,0.110274,0.692013,1.904247,0.004752,10.85424
0.151151,2.542135,20.633476,2656.857488,149.293215,468.948071,4.828733,8.656369,0.102293,0.691249,1.887013,0.004748,10.860622
0.151401,2.562882,20.794226,2656.792055,149.290183,468.976748,4.835168,8.680114,0.080389,0.690078,1.880421,0.00475,10.862441
0.151652,2.557221,20.903826,2656.796881,149.288872,469.007168,4.838246,8.689992,0.083638,0.689333,1.88901,0.004752,10.862996
0.151902,2.545263,20.750609,2656.5869,149.287381,469.023509,4.845587,8.691923,0.076612,0.688643,1.885387,0.004753,10.867942
0.152152,2.545689,20.840203,2656.42018,149.286722,469.062496,4.853047,8.701382,0.057908,0.688078,1.884511,0.004753,10.876409
0.152402,2.523703,20.893036,2656.390559,149.283269,469.121412,4.854739,8.700657,0.061503,0.687793,1.883839,0.004753,10.889335
0.152653,2.520574,21.128898,2656.352255,149.282969,469.110332,4.853202,8.70083,0.08607,0.687854,1.876743,0.004754,10.889797
0.152903,2.484276,21.019801,2656.317199,149.280548,469.088746,4.857231,8.709491,0.078041,0.687363,1.88115,0.004754,10.899311
