Time,dS_S,dX_S,dX_BH,dX_BA,dX_P,dS_O,dS_NO,dS_NH,dS_ND,dX_ND,dS_ALK,dS_N2
day,mg COD/l/d,mg COD/l/d,mg COD/l/d,mg COD/l/d,mg COD/l/d,mg O2/l/d,mg N/l/d,mg N/l/d,mg N/l/d,mg N/l/d,eq ALK/l/d,mg N/l/d
0.140641,-20.759164,-222.959426,-456.152949,-9.799341,133.859211,24.946454,44.68266,-0.626727,-4.574983,-15.3045,-0.003236,7.863895
0.140891,-20.418593,-219.84095,-458.443519,-9.808803,133.853506,24.724164,44.666633,-0.631119,-4.527429,-15.108558,-0.003236,7.838963
0.141141,-20.082926,-216.763697,-460.70305,-9.818357,133.847772,24.502751,44.64987,-0.635244,-4.48014,-14.914893,-0.003235,7.814382
0.141391,-19.75211,-213.727214,-462.931882,-9.827998,133.84201,24.28223,44.632396,-0.639106,-4.433123,-14.723486,-0.003234,7.790149
0.141642,-19.426089,-210.731054,-465.130352,-9.837721,133.836221,24.062617,44.614234,-0.64271,-4.386381,-14.53432,-0.003233,7.766258
0.141892,-19.104812,-207.774768,-467.298799,-9.847523,133.830404,23.843927,44.595407,-0.646061,-4.339919,-14.347374,-0.003232,7.742706
0.142142,-18.788224,-204.857915,-469.437556,-9.857398,133.824561,23.626174,44.575938,-0.649164,-4.293739,-14.162629,-0.00323,7.719487
0.142392,-18.476272,-201.980051,-471.546958,-9.867343,133.818691,23.409374,44.555849,-0.652024,-4.247847,-13.980067,-0.003229,7.696598
0.142643,-18.168903,-199.140738,-473.627336,-9.877353,133.812796,23.193542,44.535162,-0.654645,-4.202245,-13.799669,-0.003228,7.674033
0.142893,-17.866064,-196.33954,-475.67902,-9.887424,133.806874,22.978691,44.513899,-0.657033,-4.156936,-13.621415,-0.003226,7.651788
0.143143,-17.567701,-193.576022,-477.702337,-9.897552,133.800928,22.764837,44.492081,-0.659193,-4.111925,-13.445287,-0.003225,7.629859
0.143393,-17.273762,-190.849754,-479.697613,-9.907732,133.794956,22.551992,44.469729,-0.66113,-4.067213,-13.271266,-0.003224,7.608242
0.143644,-16.984195,-188.160308,-481.665173,-9.917962,133.78896,22.340172,44.446863,-0.662847,-4.022805,-13.099331,-0.003222,7.586932
0.143894,-16.698946,-185.507257,-483.605338,-9.928238,133.782939,22.129391,44.423504,-0.664352,-3.978702,-12.929465,-0.003221,7.565926
0.144144,-16.417964,-182.89018,-485.518427,-9.938555,133.776895,21.91966,44.399671,-0.665648,-3.934907,-12.761648,-0.003219,7.545219
0.144394,-16.141197,-180.308657,-487.404758,-9.948909,133.770827,21.710994,44.375383,-0.66674,-3.891422,-12.595862,-0.003217,7.524807
0.144645,-15.868594,-177.762271,-489.264647,-9.959298,133.764736,21.503406,44.350659,-0.667633,-3.84825,-12.432087,-0.003216,7.504686
0.144895,-15.600102,-175.250608,-491.098406,-9.969718,133.758621,21.296908,44.325518,-0.668332,-3.805393,-12.270304,-0.003214,7.484852
0.145145,-15.335672,-172.773258,-492.906347,-9.980166,133.752484,21.091513,44.299978,-0.668842,-3.762852,-12.110495,-0.003212,7.465301
0.145395,-15.075252,-170.329813,-494.688778,-9.990637,133.746325,20.887233,44.274057,-0.669167,-3.72063,-11.95264,-0.00321,7.44603
0.145646,-14.818792,-167.919868,-496.446006,-10.001129,133.740144,20.684079,44.247772,-0.669312,-3.678728,-11.79672,-0.003208,7.427034
0.145896,-14.566242,-165.543022,-498.178334,-10.011639,133.733941,20.482064,44.22114,-0.669283,-3.637147,-11.642718,-0.003206,7.408309
0.146146,-14.317552,-163.198877,-499.886063,-10.022163,133.727717,20.281198,44.194178,-0.669083,-3.59589,-11.490614,-0.003205,7.389853
0.146396,-14.072674,-160.887037,-501.569495,-10.032699,133.721471,20.081493,44.166902,-0.668717,-3.554957,-11.340389,-0.003203,7.371661
0.146647,-13.831557,-158.607111,-503.228924,-10.043244,133.715205,19.882959,44.139329,-0.668189,-3.51435,-11.192025,-0.003201,7.35373
0.146897,-13.594154,-156.35871,-504.864645,-10.053794,133.708919,19.685606,44.111473,-0.667505,-3.474069,-11.045504,-0.003198,7.336055
0.147147,-13.360416,-154.141448,-506.476952,-10.064347,133.702612,19.489445,44.083349,-0.666668,-3.434115,-10.900806,-0.003196,7.318635
0.147397,-13.130296,-151.954943,-508.066132,-10.0749,133.696285,19.294484,44.054974,-0.665684,-3.39449,-10.757913,-0.003194,7.301464
0.147648,-12.903745,-149.798817,-509.632473,-10.08545,133.689939,19.100734,44.026361,-0.664555,-3.355194,-10.616807,-0.003192,7.28454
0.147898,-12.680718,-147.672692,-511.17626,-10.095996,133.683573,18.908204,43.997525,-0.663287,-3.316227,-10.47747,-0.00319,7.267859
0.148148,-12.461167,-145.576198,-512.697775,-10.106533,133.677188,18.716901,43.968479,-0.661884,-3.27759,-10.339884,-0.003188,7.251417
0.148398,-12.245046,-143.508966,-514.197296,-10.117061,133.670785,18.526834,43.939237,-0.660349,-3.239283,-10.20403,-0.003186,7.235212
0.148649,-12.032309,-141.470628,-515.675103,-10.127576,133.664363,18.338012,43.909813,-0.658688,-3.201307,-10.06989,-0.003183,7.219241
0.148899,-11.822911,-139.460823,-517.131468,-10.138077,133.657923,18.150442,43.880218,-0.656904,-3.163662,-9.937446,-0.003181,7.203499
0.149149,-11.616807,-137.479192,-518.566664,-10.14856,133.651464,17.964131,43.850466,-0.655,-3.126347,-9.806681,-0.003179,7.187984
0.149399,-11.413952,-135.52538,-519.98096,-10.159024,133.644988,17.779086,43.820569,-0.652981,-3.089363,-9.677577,-0.003177,7.172692
0.14965,-11.214301,-133.599033,-521.374624,-10.169467,133.638495,17.595314,43.790538,-0.650851,-3.05271,-9.550116,-0.003174,7.157621
0.1499,-11.017813,-131.699802,-522.747919,-10.179887,133.631984,17.412821,43.760386,-0.648614,-3.016387,-9.42428,-0.003172,7.142767
0.15015,-10.824441,-129.827343,-524.101108,-10.190281,133.625457,17.231613,43.730124,-0.646273,-2.980394,-9.300052,-0.00317,7.128127
0.1504,-10.634145,-127.981312,-525.43445,-10.200648,133.618912,17.051695,43.699762,-0.643831,-2.944731,-9.177415,-0.003167,7.113699
0.150651,-10.446881,-126.161372,-526.748202,-10.210985,133.612352,16.873073,43.669311,-0.641293,-2.909397,-9.056351,-0.003165,7.099479
0.150901,-10.262607,-124.367185,-528.042618,-10.221292,133.605775,16.695752,43.638783,-0.638662,-2.874392,-8.936844,-0.003163,7.085465
0.151151,-10.081282,-122.59842,-529.317949,-10.231566,133.599182,16.519736,43.608186,-0.635941,-2.839716,-8.818875,-0.00316,7.071653
0.151401,-9.902864,-120.854748,-530.574445,-10.241806,133.592573,16.34503,43.577531,-0.633134,-2.805366,-8.702429,-0.003158,7.058041
0.151652,-9.727313,-119.135843,-531.812352,-10.25201,133.585949,16.171637,43.546828,-0.630243,-2.771344,-8.587488,-0.003156,7.044625
0.151902,-9.554587,-117.441383,-533.031915,-10.262176,133.57931,15.999561,43.516085,-0.627274,-2.737647,-8.474036,-0.003153,7.031404
0.152152,-9.384648,-115.771049,-534.233375,-10.272304,133.572655,15.828805,43.485313,-0.624227,-2.704275,-8.362055,-0.003151,7.018374
0.152402,-9.217455,-114.124526,-535.416971,-10.28239,133.565986,15.659372,43.454518,-0.621107,-2.671227,-8.25153,-0.003148,7.005533
0.152653,-9.052969,-112.501501,-536.58294,-10.292435,133.559302,15.491265,43.423711,-0.617917,-2.638503,-8.142444,-0.003146,6.992877
0.152903,-8.891152,-110.901665,-537.731516,-10.302437,133.552603,15.324486,43.392899,-0.61466,-2.6061,-8.034781,-0.003143,6.980406
0.153153,-8.731966,-109.324712,-538.862929,-10.312394,133.545891,15.159036,43.362091,-0.611338,-2.574018,-7.928525,-0.003141,6.968114
0.153403,-8.575371,-107.77034,-539.97741,-10.322305,133.539164,14.994919,43.331294,-0.607955,-2.542255,-7.823659,-0.003139,6.956002
0.153654,-8.421332,-106.23825,-541.075185,-10.332169,133.532424,14.832134,43.300515,-0.604513,-2.510811,-7.720169,-0.003136,6.944064
0.153904,-8.26981,-104.728146,-542.156478,-10.341985,133.52567,14.670683,43.269763,-0.601015,-2.479684,-7.618036,-0.003134,6.9323
0.154154,-8.12077,-103.239735,-543.22151,-10.351752,133.518903,14.510567,43.239044,-0.597463,-2.448873,-7.517248,-0.003131,6.920707
0.154404,-7.974174,-101.772727,-544.270502,-10.361468,133.512123,14.351785,43.208364,-0.593861,-2.418376,-7.417787,-0.003129,6.909282
0.154655,-7.829988,-100.326837,-545.303669,-10.371133,133.505329,14.19434,43.177731,-0.590211,-2.388192,-7.319638,-0.003126,6.898023
0.154905,-7.688175,-98.90178,-546.321225,-10.380745,133.498523,14.038229,43.147152,-0.586515,-2.358319,-7.222786,-0.003124,6.886927
0.155155,-7.548701,-97.497278,-547.323384,-10.390305,133.491705,13.883453,43.116631,-0.582776,-2.328756,-7.127216,-0.003121,6.875993
0.155405,-7.411532,-96.113054,-548.310354,-10.39981,133.484874,13.730011,43.086176,-0.578997,-2.299502,-7.032913,-0.003119,6.865217
0.155656,-7.276632,-94.748833,-549.282342,-10.40926,133.478031,13.577902,43.055792,-0.575179,-2.270554,-6.939862,-0.003116,6.854599
0.155906,-7.143968,-93.404346,-550.239554,-10.418654,133.471176,13.427125,43.025484,-0.571324,-2.241911,-6.848048,-0.003114,6.844134
0.156156,-7.013507,-92.079324,-551.182191,-10.427992,133.464309,13.277678,42.995259,-0.567436,-2.213571,-6.757456,-0.003112,6.833822
0.156406,-6.885216,-90.773505,-552.110454,-10.437273,133.45743,13.129559,42.96512,-0.563516,-2.185533,-6.668072,-0.003109,6.82366
0.156657,-6.759062,-89.486625,-553.024541,-10.446495,133.45054,12.982768,42.935074,-0.559566,-2.157795,-6.579881,-0.003107,6.813645
0.156907,-6.635012,-88.218428,-553.924646,-10.455659,133.443639,12.8373,42.905125,-0.555589,-2.130355,-6.49287,-0.003104,6.803777
0.157157,-6.513036,-86.968658,-554.810963,-10.464764,133.436726,12.693155,42.875278,-0.551586,-2.103211,-6.407023,-0.003102,6.794052
0.157407,-6.393102,-85.737063,-555.683683,-10.473809,133.429803,12.550328,42.845536,-0.547559,-2.076362,-6.322328,-0.0031,6.784469
0.157658,-6.275178,-84.523394,-556.542995,-10.482793,133.422869,12.408817,42.815906,-0.54351,-2.049805,-6.238769,-0.003097,6.775025
0.157908,-6.159235,-83.327404,-557.389084,-10.491717,133.415924,12.26862,42.78639,-0.539442,-2.023539,-6.156334,-0.003095,6.765719
0.158158,-6.045241,-82.14885,-558.222134,-10.500579,133.408968,12.129732,42.756992,-0.535355,-1.997561,-6.075009,-0.003092,6.756548
0.158408,-5.933167,-80.987492,-559.042328,-10.50938,133.402003,11.992149,42.727718,-0.531252,-1.971871,-5.994779,-0.00309,6.747511
0.158659,-5.822983,-79.843092,-559.849846,-10.518118,133.395027,11.855869,42.698569,-0.527134,-1.946465,-5.915632,-0.003088,6.738606
0.158909,-5.71466,-78.715416,-560.644864,-10.526794,133.388042,11.720887,42.66955,-0.523003,-1.921342,-5.837555,-0.003085,6.72983
0.159159,-5.60817,-77.604232,-561.427557,-10.535407,133.381046,11.587198,42.640664,-0.518861,-1.8965,-5.760534,-0.003083,6.721182
0.159409,-5.503484,-76.509311,-562.1981,-10.543956,133.374041,11.454799,42.611914,-0.514708,-1.871936,-5.684556,-0.00308,6.712661
0.15966,-5.400573,-75.430428,-562.956663,-10.552442,133.367026,11.323685,42.583303,-0.510548,-1.84765,-5.609608,-0.003078,6.704264
0.15991,-5.299411,-74.367358,-563.703415,-10.560864,133.360002,11.19385,42.554835,-0.50638,-1.823638,-5.535678,-0.003076,6.695989
0.16016,-5.19997,-73.319881,-564.438522,-10.569222,133.352969,11.06529,42.526511,-0.502207,-1.799898,-5.462753,-0.003073,6.687835
0.16041,-5.102223,-72.287779,-565.16215,-10.577516,133.345927,10.938,42.498335,-0.498029,-1.77643,-5.39082,-0.003071,6.679799
0.160661,-5.006143,-71.270838,-565.874461,-10.585745,133.338876,10.811974,42.47031,-0.493849,-1.753229,-5.319868,-0.003069,6.671881
0.160911,-4.911705,-70.268844,-566.575615,-10.59391,133.331816,10.687207,42.442437,-0.489667,-1.730295,-5.249883,-0.003067,6.664079
0.161161,-4.818882,-69.281588,-567.265771,-10.60201,133.324747,10.563693,42.414719,-0.485485,-1.707626,-5.180854,-0.003064,6.65639
0.161411,-4.727648,-68.308864,-567.945086,-10.610044,133.31767,10.441427,42.387158,-0.481305,-1.685218,-5.112768,-0.003062,6.648814
0.161662,-4.637979,-67.350466,-568.613714,-10.618014,133.310584,10.320402,42.359757,-0.477126,-1.663071,-5.045615,-0.00306,6.641348
0.161912,-4.54985,-66.406192,-569.271808,-10.625919,133.30349,10.200612,42.332516,-0.47295,-1.641181,-4.979381,-0.003058,6.633991
0.162162,-4.463235,-65.475844,-569.919518,-10.633758,133.296388,10.082052,42.305439,-0.468779,-1.619547,-4.914056,-0.003055,6.626741
0.162412,-4.378112,-64.559223,-570.556993,-10.641533,133.289278,9.964714,42.278526,-0.464613,-1.598166,-4.849627,-0.003053,6.619597
0.162663,-4.294455,-63.656138,-571.18438,-10.649242,133.28216,9.848592,42.251779,-0.460454,-1.577037,-4.786084,-0.003051,6.612558
0.162913,-4.212242,-62.766394,-571.801823,-10.656886,133.275035,9.73368,42.225201,-0.456302,-1.556157,-4.723415,-0.003049,6.605621
0.163163,-4.131449,-61.889804,-572.409467,-10.664464,133.267902,9.619971,42.198791,-0.452159,-1.535525,-4.661609,-0.003046,6.598785
0.163413,-4.052053,-61.026179,-573.00745,-10.671978,133.260761,9.507457,42.172552,-0.448025,-1.515137,-4.600655,-0.003044,6.592049
0.163664,-3.974032,-60.175337,-573.595914,-10.679426,133.253613,9.396133,42.146485,-0.443902,-1.494991,-4.540542,-0.003042,6.585412
0.163914,-3.897364,-59.337094,-574.174996,-10.686809,133.246457,9.285991,42.120591,-0.439789,-1.475087,-4.481259,-0.00304,6.578871
0.164164,-3.822026,-58.511272,-574.74483,-10.694128,133.239295,9.177023,42.094871,-0.435689,-1.45542,-4.422795,-0.003038,6.572426
0.164414,-3.747997,-57.697692,-575.305552,-10.701381,133.232125,9.069223,42.069326,-0.431601,-1.43599,-4.365141,-0.003036,6.566075
0.164665,-3.675255,-56.89618,-575.857292,-10.70857,133.224949,8.962583,42.043957,-0.427527,-1.416794,-4.308285,-0.003034,6.559816
0.164915,-3.60378,-56.106563,-576.400182,-10.715694,133.217765,8.857096,42.018765,-0.423467,-1.39783,-4.252217,-0.003032,6.553649
0.165165,-3.533551,-55.328671,-576.934349,-10.722754,133.210575,8.752754,41.99375,-0.419422,-1.379095,-4.196927,-0.00303,6.547572
0.165415,-3.464547,-54.562335,-577.459921,-10.72975,133.203379,8.649549,41.968913,-0.415393,-1.360588,-4.142406,-0.003027,6.541583
0.165666,-3.396749,-53.80739,-577.977024,-10.736681,133.196176,8.547475,41.944255,-0.41138,-1.342307,-4.088641,-0.003025,6.535682
0.165916,-3.330135,-53.063672,-578.485779,-10.743548,133.188966,8.446522,41.919775,-0.407385,-1.324248,-4.035625,-0.003023,6.529867
0.166166,-3.264688,-52.331019,-578.98631,-10.750352,133.18175,8.346684,41.895476,-0.403406,-1.306411,-3.983347,-0.003021,6.524136
0.166416,-3.200387,-51.609272,-579.478737,-10.757092,133.174528,8.247952,41.871357,-0.399446,-1.288792,-3.931798,-0.003019,6.51849
0.166667,-3.137213,-50.898274,-579.963177,-10.763769,133.1673,8.150318,41.847417,-0.395505,-1.27139,-3.880967,-0.003017,6.512925
0.166917,-3.075148,-50.197869,-580.439748,-10.770383,133.160066,8.053775,41.823659,-0.391583,-1.254203,-3.830846,-0.003015,6.507442
0.167167,-3.014174,-49.507906,-580.908566,-10.776934,133.152826,7.958314,41.800081,-0.387681,-1.237229,-3.781426,-0.003013,6.502038
0.167417,-2.954272,-48.828231,-581.369744,-10.783423,133.145581,7.863928,41.776684,-0.383799,-1.220465,-3.732696,-0.003011,6.496714
0.167668,-2.895424,-48.158697,-581.823394,-10.789849,133.138329,7.770608,41.753467,-0.379938,-1.203909,-3.684648,-0.00301,6.491467
0.167918,-2.837612,-47.499157,-582.269627,-10.796213,133.131072,7.678346,41.730432,-0.376099,-1.187559,-3.637273,-0.003008,6.486296
0.168168,-2.78082,-46.849466,-582.708553,-10.802516,133.12381,7.587133,41.707578,-0.37228,-1.171413,-3.590562,-0.003006,6.481201
0.168418,-2.72503,-46.20948,-583.140278,-10.808757,133.116542,7.496962,41.684904,-0.368484,-1.15547,-3.544506,-0.003004,6.47618
0.168669,-2.670226,-45.579059,-583.56491,-10.814937,133.109268,7.407824,41.662411,-0.36471,-1.139726,-3.499096,-0.003002,6.471232
0.168919,-2.61639,-44.958064,-583.982552,-10.821056,133.10199,7.319711,41.640099,-0.360959,-1.12418,-3.454324,-0.003,6.466356
0.169169,-2.563507,-44.346357,-584.393309,-10.827115,133.094706,7.232614,41.617966,-0.357232,-1.10883,-3.410182,-0.002998,6.461551
0.169419,-2.51156,-43.743803,-584.797281,-10.833113,133.087417,7.146526,41.596014,-0.353527,-1.093673,-3.36666,-0.002996,6.456816
0.16967,-2.460533,-43.150269,-585.19457,-10.839052,133.080124,7.061437,41.574241,-0.349847,-1.078708,-3.323752,-0.002995,6.45215
0.16992,-2.410411,-42.565623,-585.585274,-10.844931,133.072825,6.97734,41.552647,-0.34619,-1.063933,-3.281447,-0.002993,6.447552
0.17017,-2.361179,-41.989735,-585.969492,-10.850751,133.065521,6.894225,41.531232,-0.342558,-1.049346,-3.239739,-0.002991,6.44302
0.17042,-2.312821,-41.422477,-586.347319,-10.856512,133.058213,6.812086,41.509996,-0.33895,-1.034944,-3.19862,-0.002989,6.438555
0.170671,-2.265322,-40.863724,-586.71885,-10.862215,133.0509,6.730912,41.488937,-0.335367,-1.020725,-3.158081,-0.002987,6.434154
0.170921,-2.218668,-40.31335,-587.084179,-10.867859,133.043583,6.650696,41.468055,-0.331809,-1.006689,-3.118114,-0.002986,6.429817
0.171171,-2.172845,-39.771232,-587.443399,-10.873446,133.036261,6.571429,41.447351,-0.328277,-0.992832,-3.078713,-0.002984,6.425544
0.171421,-2.127837,-39.23725,-587.7966,-10.878975,133.028934,6.493103,41.426822,-0.32477,-0.979152,-3.039869,-0.002982,6.421332
0.171672,-2.083632,-38.711285,-588.143871,-10.884448,133.021604,6.415709,41.406469,-0.321288,-0.965649,-3.001574,-0.002981,6.417182
0.171922,-2.040215,-38.193218,-588.485302,-10.889863,133.014268,6.339239,41.386291,-0.317833,-0.952319,-2.963822,-0.002979,6.413091
0.172172,-1.997573,-37.682933,-588.82098,-10.895223,133.006929,6.263684,41.366287,-0.314403,-0.939161,-2.926605,-0.002977,6.40906
0.172422,-1.955692,-37.180317,-589.15099,-10.900527,132.999586,6.189037,41.346456,-0.311,-0.926173,-2.889916,-0.002976,6.405088
0.172673,-1.91456,-36.685256,-589.475418,-10.905775,132.992238,6.115288,41.326799,-0.307622,-0.913353,-2.853747,-0.002974,6.401173
0.172923,-1.874163,-36.197638,-589.794346,-10.910968,132.984887,6.042429,41.307313,-0.304272,-0.9007,-2.818092,-0.002972,6.397315
0.173173,-1.834489,-35.717355,-590.107857,-10.916106,132.977531,5.970452,41.287998,-0.300947,-0.88821,-2.782944,-0.002971,6.393512
0.173423,-1.795525,-35.244299,-590.416033,-10.92119,132.970172,5.899349,41.268854,-0.297649,-0.875884,-2.748295,-0.002969,6.389765
0.173674,-1.757258,-34.778361,-590.718953,-10.926221,132.962809,5.82911,41.249879,-0.294378,-0.863717,-2.714139,-0.002967,6.386072
0.173924,-1.719678,-34.319439,-591.016696,-10.931197,132.955442,5.759729,41.231073,-0.291133,-0.85171,-2.680469,-0.002966,6.382432
0.174174,-1.682772,-33.867427,-591.30934,-10.936121,132.948071,5.691196,41.212434,-0.287916,-0.839859,-2.647279,-0.002964,6.378845
0.174424,-1.646527,-33.422223,-591.596961,-10.940992,132.940697,5.623503,41.193962,-0.284725,-0.828164,-2.614561,-0.002963,6.37531
0.174675,-1.610933,-32.983728,-591.879635,-10.945811,132.933319,5.556642,41.175657,-0.28156,-0.816622,-2.58231,-0.002961,6.371826
0.174925,-1.575979,-32.551841,-592.157437,-10.950578,132.925938,5.490605,41.157516,-0.278423,-0.805232,-2.550519,-0.00296,6.368392
0.175175,-1.541652,-32.126465,-592.430439,-10.955293,132.918553,5.425383,41.139539,-0.275313,-0.793992,-2.519182,-0.002958,6.365008
0.175425,-1.507942,-31.707503,-592.698714,-10.959958,132.911165,5.360969,41.121725,-0.27223,-0.782899,-2.488292,-0.002957,6.361672
0.175676,-1.474839,-31.294861,-592.962334,-10.964572,132.903774,5.297354,41.104073,-0.269173,-0.771953,-2.457844,-0.002955,6.358385
0.175926,-1.442332,-30.888443,-593.221368,-10.969136,132.896379,5.23453,41.086582,-0.266144,-0.761152,-2.427831,-0.002954,6.355145
0.176176,-1.410409,-30.488159,-593.475885,-10.97365,132.888981,5.172489,41.069252,-0.263141,-0.750494,-2.398247,-0.002952,6.351951
0.176426,-1.379062,-30.093917,-593.725955,-10.978114,132.88158,5.111223,41.05208,-0.260165,-0.739976,-2.369087,-0.002951,6.348804
0.176677,-1.348279,-29.705627,-593.971643,-10.98253,132.874176,5.050724,41.035066,-0.257216,-0.729599,-2.340344,-0.002949,6.345702
0.176927,-1.318051,-29.323201,-594.213016,-10.986897,132.866769,4.990984,41.018208,-0.254294,-0.719359,-2.312013,-0.002948,6.342644
0.177177,-1.288368,-28.946551,-594.45014,-10.991216,132.859359,4.931995,41.001507,-0.251399,-0.709256,-2.284087,-0.002947,6.339631
0.177427,-1.259221,-28.575592,-594.683079,-10.995488,132.851946,4.87375,40.98496,-0.248531,-0.699287,-2.256563,-0.002945,6.33666
0.177678,-1.230599,-28.210239,-594.911896,-10.999712,132.84453,4.816239,40.968567,-0.245689,-0.689452,-2.229433,-0.002944,6.333732
0.177928,-1.202495,-27.850408,-595.136653,-11.003889,132.837111,4.759457,40.952327,-0.242874,-0.679747,-2.202692,-0.002943,6.330847
0.178178,-1.174898,-27.496016,-595.357412,-11.00802,132.82969,4.703394,40.936238,-0.240085,-0.670173,-2.176336,-0.002941,6.328002
0.178428,-1.147799,-27.146984,-595.574234,-11.012105,132.822265,4.648044,40.920299,-0.237323,-0.660727,-2.150358,-0.00294,6.325198
0.178679,-1.12119,-26.80323,-595.787178,-11.016144,132.814839,4.593398,40.904509,-0.234587,-0.651407,-2.124754,-0.002939,6.322435
0.178929,-1.095062,-26.464677,-595.996304,-11.020139,132.807409,4.539449,40.888867,-0.231878,-0.642213,-2.099517,-0.002937,6.319711
0.179179,-1.069407,-26.131246,-596.201668,-11.024088,132.799977,4.486189,40.873372,-0.229195,-0.633143,-2.074644,-0.002936,6.317025
0.179429,-1.044216,-25.802861,-596.403329,-11.027993,132.792542,4.433611,40.858023,-0.226538,-0.624194,-2.050129,-0.002935,6.314379
0.17968,-1.01948,-25.479447,-596.601342,-11.031854,132.785105,4.381707,40.842819,-0.223907,-0.615366,-2.025967,-0.002933,6.311769
0.17993,-0.995192,-25.160928,-596.795764,-11.035672,132.777665,4.33047,40.827758,-0.221302,-0.606658,-2.002152,-0.002932,6.309198
0.18018,-0.971344,-24.847233,-596.986648,-11.039447,132.770223,4.279892,40.812839,-0.218723,-0.598067,-1.978681,-0.002931,6.306662
0.18043,-0.947928,-24.538288,-597.174048,-11.043179,132.762779,4.229967,40.798062,-0.216169,-0.589592,-1.955549,-0.00293,6.304163
0.180681,-0.924936,-24.234023,-597.358018,-11.046868,132.755332,4.180687,40.783424,-0.213641,-0.581232,-1.93275,-0.002928,6.301699
0.180931,-0.90236,-23.934368,-597.53861,-11.050516,132.747883,4.132044,40.768925,-0.211139,-0.572986,-1.91028,-0.002927,6.299271
0.181181,-0.880194,-23.639253,-597.715875,-11.054123,132.740432,4.084032,40.754564,-0.208662,-0.564851,-1.888134,-0.002926,6.296877
0.181431,-0.858429,-23.348611,-597.889864,-11.057688,132.732979,4.036643,40.74034,-0.20621,-0.556827,-1.866309,-0.002925,6.294516
0.181682,-0.837059,-23.062374,-598.060626,-11.061213,132.725523,3.989871,40.726251,-0.203783,-0.548912,-1.844798,-0.002924,6.292189
0.181932,-0.816076,-22.780476,-598.228212,-11.064697,132.718066,3.943707,40.712296,-0.201382,-0.541105,-1.823599,-0.002922,6.289896
0.182182,-0.795474,-22.502852,-598.392669,-11.068142,132.710606,3.898147,40.698474,-0.199005,-0.533404,-1.802706,-0.002921,6.287634
0.182432,-0.775246,-22.229439,-598.554046,-11.071547,132.703144,3.853181,40.684783,-0.196652,-0.525808,-1.782115,-0.00292,6.285405
0.182683,-0.755385,-21.960172,-598.712389,-11.074913,132.695681,3.808804,40.671224,-0.194325,-0.518317,-1.761822,-0.002919,6.283207
0.182933,-0.735884,-21.69499,-598.867744,-11.078241,132.688215,3.765009,40.657794,-0.192022,-0.510927,-1.741823,-0.002918,6.28104
0.183183,-0.716737,-21.433831,-599.020158,-11.08153,132.680747,3.721789,40.644492,-0.189743,-0.503639,-1.722113,-0.002917,6.278903
0.183433,-0.697937,-21.176634,-599.169675,-11.084781,132.673278,3.679137,40.631318,-0.187488,-0.496451,-1.702689,-0.002916,6.276797
0.183684,-0.679479,-20.923341,-599.31634,-11.087995,132.665806,3.637047,40.618269,-0.185257,-0.489361,-1.683547,-0.002915,6.27472
0.183934,-0.661356,-20.673892,-599.460195,-11.091172,132.658333,3.595512,40.605345,-0.18305,-0.482369,-1.664682,-0.002913,6.272672
0.184184,-0.643562,-20.428229,-599.601285,-11.094312,132.650858,3.554526,40.592545,-0.180866,-0.475472,-1.64609,-0.002912,6.270653
0.184434,-0.626092,-20.186296,-599.739652,-11.097416,132.643382,3.514082,40.579868,-0.178706,-0.468671,-1.627768,-0.002911,6.268663
0.184685,-0.608938,-19.948036,-599.875336,-11.100484,132.635903,3.474173,40.567312,-0.17657,-0.461963,-1.609712,-0.00291,6.2667
0.184935,-0.592096,-19.713394,-600.00838,-11.103516,132.628423,3.434794,40.554876,-0.174456,-0.455348,-1.591919,-0.002909,6.264764
0.185185,-0.57556,-19.482316,-600.138824,-11.106514,132.620941,3.395938,40.542559,-0.172366,-0.448824,-1.574383,-0.002908,6.262856
0.185435,-0.559325,-19.254747,-600.266707,-11.109476,132.613458,3.357599,40.53036,-0.170298,-0.44239,-1.557103,-0.002907,6.260974
0.185686,-0.543384,-19.030635,-600.392069,-11.112404,132.605973,3.31977,40.518278,-0.168253,-0.436045,-1.540073,-0.002906,6.259119
0.185936,-0.527733,-18.809928,-600.514949,-11.115298,132.598487,3.282446,40.506312,-0.166231,-0.429787,-1.523291,-0.002905,6.257289
0.186186,-0.512366,-18.592575,-600.635384,-11.118158,132.590999,3.245621,40.49446,-0.164231,-0.423617,-1.506753,-0.002904,6.255485
0.186436,-0.497279,-18.378524,-600.753412,-11.120985,132.583509,3.209287,40.482722,-0.162253,-0.417531,-1.490455,-0.002903,6.253706
0.186687,-0.482466,-18.167726,-600.86907,-11.123779,132.576018,3.17344,40.471096,-0.160297,-0.411531,-1.474395,-0.002902,6.251951
0.186937,-0.467921,-17.960132,-600.982395,-11.12654,132.568526,3.138074,40.459581,-0.158363,-0.405613,-1.458569,-0.002901,6.250221
0.187187,-0.453642,-17.755693,-601.093421,-11.129269,132.561032,3.103182,40.448176,-0.15645,-0.399778,-1.442972,-0.0029,6.248514
0.187437,-0.439621,-17.554362,-601.202185,-11.131966,132.553537,3.068759,40.43688,-0.15456,-0.394024,-1.427603,-0.002899,6.246831
0.187688,-0.425856,-17.356092,-601.308722,-11.134631,132.546041,3.0348,40.425692,-0.15269,-0.388349,-1.412458,-0.002898,6.245172
